Req_ID,Req_Name,Component,Release_Count,Hotfix_Count,Traceability_Status,Related_Components,Tags,Severity,Deploy_Touch_Count,Last_Release_Date,Impact_Score,Risk_Level,Blast_Radius
CHP-2438,Prepare to release July 2 (UI),,1,8,DEPLOYED_TESTED,,,,8,2025.07.08,60,HIGH,General | untagged | 8 deploy touches
CHP-2512,QE release validations for Dashboard,,1,0,VERIFIED,,,,0,2026-01-30,15,LOW,General | untagged | 0 deploy touches
CHP-2554,QE Release Validations : MC1 Regression checks,,1,0,VERIFIED,,,,0,2026-01-30,15,LOW,General | untagged | 0 deploy touches
CHP-2555,QE Release validations: CRM Regression checks,,1,0,VERIFIED,,,,0,2026-01-30,15,LOW,General | untagged | 0 deploy touches
CHP-2556,QE Release validations: Automation Runs,,1,0,VERIFIED,,[qe],,0,2026-01-30,15,LOW,General | [qe] | 0 deploy touches
CHP-2620,QE release validations for Account Hierarchy,,1,0,VERIFIED,,"[account-hierarchy, qe]",,0,2026-01-30,15,LOW,"General | [account-hierarchy, qe] | 0 deploy touches"
CHP-2635,QE Release Validations for Share and Copy,,1,0,VERIFIED,,"[qe, share-and-copy]",,0,2026-01-30,15,LOW,"General | [qe, share-and-copy] | 0 deploy touches"
CHP-2829,Create a Request - Manual mode,,1,0,VERIFIED,,,,0,2026-01-30,15,LOW,General | untagged | 0 deploy touches
CHP-321,Integrate Risk Analysis with backend,,1,0,VERIFIED,,,,0,2026-01-30,15,LOW,General | untagged | 0 deploy touches
CHP-1926,Project - Create modal,,2,0,VERIFIED,,[ui],,0,2026-01-27,15,LOW,General | [ui] | 0 deploy touches
CHP-2950,Sourcing Request management,,2,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-2955,RFQ - Shipping Information,,2,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-3167,Purchase Order management,,2,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-3183,Sourcing - First step modal,,2,0,VERIFIED,,[sourcing],,0,2026-01-27,15,LOW,General | [sourcing] | 0 deploy touches
CHP-3509,Purchase Order management,,2,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-3739,Notes Tagging & Notification Feature Implementation,,2,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-601,Projects list view filters,,2,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-1257,Connect service - Performance improvement,,1,0,VERIFIED,,"[backend, mc1]",,0,2026-01-27,15,LOW,"General | [backend, mc1] | 0 deploy touches"
CHP-1513,Part refresh due to PCN,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-1716,Project - Info pane widgets,,1,0,VERIFIED,,[ui],,0,2026-01-27,15,LOW,General | [ui] | 0 deploy touches
CHP-1855,Account List View Enhancements,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-1864,Quote - Info pane (update & integrate),,1,0,VERIFIED,,[ui],,0,2026-01-27,15,LOW,General | [ui] | 0 deploy touches
CHP-2229,Timeline API :: improvement,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-2289,Accounts API improvement,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-2439,Latency in crm global search and project info pane,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-2665,Liquibase execution time improvement,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-2847,Order/Request - Stepper in table,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-2864,Request (Single line) - Enhancement,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-2898,RFQ - IDs section,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-2917,Sourcing Request - Lifecycle,,1,0,VERIFIED,,[purchasing],,0,2026-01-27,15,LOW,General | [purchasing] | 0 deploy touches
CHP-2952,Offers management,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-3018,System components - Improvements,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-3040,QE ticket for system component improvements and bugs,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-3054,Offers - Update offers - Duplicate & Edit,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-3090,Request Line: Update UI Field Labels,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-3207,Sourcing Request - Request an Offer,,1,0,VERIFIED,,[ui],,0,2026-01-27,15,LOW,General | [ui] | 0 deploy touches
CHP-3340,Independent offers - edit offers list,,1,0,VERIFIED,,[purchasing],,0,2026-01-27,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3416,Sourcing request - Edit details,,1,0,VERIFIED,,[purchasing],,0,2026-01-27,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3466,Sourcing: Enhancement - Dev only,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-3487,Sourcing request - Backend tech debt,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-351,Git repo setup & microservice creation,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-3665,PO management - Allocation & other enhancements,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-3667,Offer Improvements,,1,0,VERIFIED,,[purchasing],,0,2026-01-27,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3856,Fix RFQ status for Offers Requested and Offers Received,,1,0,VERIFIED,,[backend],,0,2026-01-27,15,LOW,General | [backend] | 0 deploy touches
CHP-3900,Sourcing: New columns,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-482,Data-testid and other enahncements,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-572,Order page - Create skeleton page,,1,0,VERIFIED,,,,0,2026-01-27,15,LOW,General | untagged | 0 deploy touches
CHP-2216,Collapsible island with summary,,1,0,VERIFIED,,[ui],,0,2026-01-24,15,LOW,General | [ui] | 0 deploy touches
CHP-3263,Sourcing: Historical Activity Tab,,1,0,VERIFIED,,,,0,2026-01-24,15,LOW,General | untagged | 0 deploy touches
CHP-3347,Sourcing: Update Breadcrumb with Parts,,1,0,VERIFIED,,,,0,2026-01-24,15,LOW,General | untagged | 0 deploy touches
CHP-3397,Purchase order - Complete Receiving and Create additional Stock Lines,,1,0,VERIFIED,,[purchasing],,0,2026-01-24,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3398,Purchase order - Handling shortages and overages,,1,0,VERIFIED,,[purchasing],,0,2026-01-24,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3657,Sales/Purchasing workflow changes - Request for purchase from Sales Order,,1,0,VERIFIED,,[purchasing],,0,2026-01-24,15,LOW,General | [purchasing] | 0 deploy touches
CHP-3922,Sourcing: Historical Activity tab,,1,0,VERIFIED,,,,0,2026-01-24,15,LOW,General | untagged | 0 deploy touches
CHP-3628,Account Enhancements,,1,0,DEPLOYED_TESTED,,"[backend, account improvements]",,1,2026-01-12,15,LOW,"General | [backend, account improvements] | 1 deploy touches"
CHP-3774,Part API - use faster version in info pane and cards (CRM),,1,0,DEPLOYED_TESTED,,,,1,2026-01-12,15,LOW,General | untagged | 1 deploy touches
CHP-2212,QE:: [CRM] Automate Accounts - Details & Summary,,2,0,VERIFIED,,,,0,2026-01-05,15,LOW,General | untagged | 0 deploy touches
CHP-3432,Phone field - Improve layout on smaller screens,,1,0,DEPLOYED_TESTED,,,,1,2025.12.12,15,LOW,General | untagged | 1 deploy touches
CHP-3608,Tags: check permission to create,,1,0,DEPLOYED_TESTED,,,,1,2025.12.12,15,LOW,General | untagged | 1 deploy touches
CHP-3609,Tasks: Add new quick actions to FAB,,1,0,DEPLOYED_TESTED,,,,2,2025.12.12,15,LOW,General | untagged | 2 deploy touches
CHP-3627,Account - Map address in General section,,1,0,DEPLOYED_TESTED,,,,1,2025.12.12,15,LOW,General | untagged | 1 deploy touches
CHP-3636,Contact Details: Company and Company website editable fields,,1,0,DEPLOYED_TESTED,,,,1,2025.12.12,15,LOW,General | untagged | 1 deploy touches
CHP-3662,Create Project Modal: Enhancements,,1,0,DEPLOYED_TESTED,,,,1,2025.12.12,15,LOW,General | untagged | 1 deploy touches
CHP-3570,New Reorder Columns: All tables,,2,0,VERIFIED,,,,2,2025.12.08,15,LOW,General | untagged | 2 deploy touches
CHP-2897,Standalone Quote management,,1,0,DEPLOYED_TESTED,,[backend],,1,2025.12.08,15,LOW,General | [backend] | 1 deploy touches
CHP-3235,Authorization: Global View control,,1,0,DEPLOYED_TESTED,,[purchasing],,1,2025.12.08,15,LOW,General | [purchasing] | 1 deploy touches
CHP-3386,Account Visit management,,1,0,DEPLOYED_TESTED,,[backend],,1,2025.12.08,15,LOW,General | [backend] | 1 deploy touches
CHP-3576,Share Report: Integration between CRM and MC1,,1,0,DEPLOYED_TESTED,,,,1,2025.12.08,15,LOW,General | untagged | 1 deploy touches
CHP-3597,Contact Page: P1 items,,1,0,DEPLOYED_TESTED,,,,1,2025.12.08,15,LOW,General | untagged | 1 deploy touches
CHP-3600,list view: remove search value when page changes,,1,0,DEPLOYED_TESTED,,,,1,2025.12.08,15,LOW,General | untagged | 1 deploy touches
CHP-3605,Search Input: New Design,,1,0,DEPLOYED_TESTED,,,,1,2025.12.08,15,LOW,General | untagged | 1 deploy touches
CHP-3567,Account List: Reorder Columns New Design,,2,0,VERIFIED,,,,2,2025.11.25,15,LOW,General | untagged | 2 deploy touches
CHP-3546,Rename Sales Request -> RFQs,,1,0,DEPLOYED_TESTED,,,,1,2025.11.25,15,LOW,General | untagged | 1 deploy touches
CHP-3547,Sourcing: UAT: 19th Nov,,1,0,DEPLOYED_TESTED,,,,1,2025.11.25,15,LOW,General | untagged | 1 deploy touches
CHP-3556,Implement Part Sharing in other screens,,1,0,DEPLOYED_TESTED,,,,1,2025.11.25,15,LOW,General | untagged | 1 deploy touches
CHP-3563,Sourcing: 21st Nov Enhancement,,1,0,DEPLOYED_TESTED,,,,1,2025.11.25,15,LOW,General | untagged | 1 deploy touches
CHP-3465,Add DataGroups to Account when Account users are added,,1,0,DEPLOYED_TESTED,,[backend],,1,2025.11.19,15,LOW,General | [backend] | 1 deploy touches
CHP-3517,Sourcing: Historical/ Market Tab,,1,0,DEPLOYED_TESTED,,,,1,2025.11.19,15,LOW,General | untagged | 1 deploy touches
CHP-3525,Sourcing: Market Activity Tab Enhancement,,1,0,DEPLOYED_TESTED,,,,1,2025.11.19,15,LOW,General | untagged | 1 deploy touches
CHP-3528,Date Range Filter: Update Date Format,,1,0,DEPLOYED_TESTED,,,,1,2025.11.19,15,LOW,General | untagged | 1 deploy touches
CHP-3273,Improvements to create flow,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3317,Sourcing Request - Integration,,1,0,DEPLOYED_TESTED,,[ui],,1,2025.11.07,15,LOW,General | [ui] | 1 deploy touches
CHP-3405,Update DeepLinks,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3451,Offers - Integration,,1,0,DEPLOYED_TESTED,,[ui],,1,2025.11.07,15,LOW,General | [ui] | 1 deploy touches
CHP-3453,RFQ Details: Add Sourcing Page,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3459,Project Pricing: Download: MC1,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3463,Historical Activity: Update Header Count,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3473,Contact: Details and Info pane enhancements,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3474,Account Hero: Account Type to support multiple values,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3480,Offer - Info pane,,1,0,DEPLOYED_TESTED,,[ui],,1,2025.11.07,15,LOW,General | [ui] | 1 deploy touches
CHP-3481,Sourcing Request: API Integration,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3489,Contact Details : Enhancements,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3490,Account Details: Enhancement,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3491,"Contact Details: Add ""MyChip1"" Chip in hero",,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3492,Sourcing: Summary: add Inventory column,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-3497,Sourcing: Enhancements,,1,0,DEPLOYED_TESTED,,,,1,2025.11.07,15,LOW,General | untagged | 1 deploy touches
CHP-2695,Create project - move common code to core,,1,0,DEPLOYED_TESTED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-2710,Accounts service and Company Agent handshaking,,1,0,DEPLOYED_TESTED,,[backend],,2,2025.09.10,15,LOW,General | [backend] | 2 deploy touches
CHP-2792,Performance improvement of asyncJobProcessor,,1,0,DEPLOYED_TESTED,,[backend],,2,2025.09.10,15,LOW,General | [backend] | 2 deploy touches
CHP-2802,Add Timeline and Tasks tabs to entities,,1,0,DEPLOYED_TESTED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-2833,Projects List - Persist sorting state on all lists on both apps,,1,0,DEPLOYED_TESTED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-2842,Persist sorting for some other entities,,1,0,DEPLOYED_TESTED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-2844,MC1 - Part tracking sorting,,1,0,DEPLOYED_TESTED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-288,Business - Integration with backend,,1,0,DEPLOYED_TESTED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-2883,Request (Single Line) - FAB,,1,0,DEPLOYED_TESTED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-2895,Show IC source pricing details even if the available quantity from all vendors are zero (OEMSECRETS and Inventory combined),,1,0,DEPLOYED_TESTED,,,,2,2025.09.10,15,LOW,General | untagged | 2 deploy touches
CHP-2928,QE Release Validations for Sep 10,,1,0,VERIFIED,,,,1,2025.09.10,15,LOW,General | untagged | 1 deploy touches
CHP-2858,API to Fetch Price details along with Part details,,1,0,DEPLOYED_TESTED,,,,1,2025.09.03,15,LOW,General | untagged | 1 deploy touches
CHP-2891,Support bom health scheduler without token and previousDate,,1,0,DEPLOYED_TESTED,,,,1,2025.09.03,15,LOW,General | untagged | 1 deploy touches
CHP-2219,Contact details - Integrate forms with backend,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2271,Mixpanel - Revisit events tracking,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2278,Create contact integration,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2303,"Invite Contact to MC1 from CRM - Form, modal and integration",,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2433,Account Hierarchy - Readonly tree view and API contract,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2434,RFQ - Details Integration,,1,0,DEPLOYED_TESTED,,[ui],,1,2025.08.22,15,LOW,General | [ui] | 1 deploy touches
CHP-2435,RFQ - Tasks,,1,0,DEPLOYED_TESTED,,[ui],,1,2025.08.22,15,LOW,General | [ui] | 1 deploy touches
CHP-2436,Invite contact - Integrate invitation status,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2463,Add few attributes in `account` required for migration,,1,0,DEPLOYED_TESTED,,"[backend, crm]",,1,2025.08.22,15,LOW,"General | [backend, crm] | 1 deploy touches"
CHP-2471,Concierge Service - Integrate summary with backend,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2472,Task Details info pane,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2483,Dashboard and Micro Dashboard,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2499,Create/Edit task - Improvements (Time field),,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2501,Info pane positioning,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2502,Account Hierarchy - Readonly tree view with interactions powered by external lib,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2518,Contact hero - Fetch account info for contact hero/contact info pane,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2534,Fix resend invitation in CRM,,1,0,DEPLOYED_TESTED,,"[backend, crm]",,1,2025.08.22,15,LOW,"General | [backend, crm] | 1 deploy touches"
CHP-2621,Timeline - Dynamic filters,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2662,Implement useModalsConfirmLeave analog for islands with forms,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2743,Add Request a Quote modal to Project Part details table,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2796,QE Release validations for 21Aug25,,1,0,DEPLOYED_TESTED,,"[august_hf2, qe]",,1,2025.08.22,15,LOW,"General | [august_hf2, qe] | 1 deploy touches"
CHP-2822,Account Project Changes,,1,0,DEPLOYED_TESTED,,,,1,2025.08.22,15,LOW,General | untagged | 1 deploy touches
CHP-2460,Column selector for lists,,1,0,DEPLOYED_TESTED,,,,1,2025.07.22,15,LOW,General | untagged | 1 deploy touches
CHP-2479,User id reconciliation in the Connect service,,1,0,DEPLOYED_TESTED,,[backend],,1,2025.07.22,15,LOW,General | [backend] | 1 deploy touches
CHP-1247,UI - libphonenumber bundle size,,1,0,VERIFIED,,,,1,2025.04.07,15,LOW,General | untagged | 1 deploy touches
CHP-1551,"Update Project Hero to Display ""Total Estimated Cost""",,1,0,VERIFIED,,[mc1],,2,2025.04.07,15,LOW,General | [mc1] | 2 deploy touches
CHP-1689,UI Enhancements for Individual Part Pricing and Landing Page,,1,0,VERIFIED,,,,1,2025.04.07,15,LOW,General | untagged | 1 deploy touches
CHP-1552,"Populate Missing Prices in ""Line Value | Unit Price"" from OEM Secrets",,1,0,VERIFIED,,,,1,2025.02.28,15,LOW,General | untagged | 1 deploy touches
CHP-1594,QE::UI:: Automate Active quote view,,1,0,VERIFIED,,,,0,2025-12-08,15,LOW,General | untagged | 0 deploy touches
CHP-1904,Part - Quotes tab,,1,0,VERIFIED,,[ui],,0,2025-12-08,15,LOW,General | [ui] | 0 deploy touches
CHP-2992,Duplicate Quote Item Flow,,1,0,VERIFIED,,,,0,2025-12-08,15,LOW,General | untagged | 0 deploy touches
CHP-613,Parts - Quotes tab,,1,0,VERIFIED,,,,0,2025-12-08,15,LOW,General | untagged | 0 deploy touches
CHP-1258,Connect - code refactoring,,1,0,VERIFIED,,[backend],,0,2025-11-28,15,LOW,General | [backend] | 0 deploy touches
CHP-3337,Independent offers - List view ,,1,0,DEPLOYED_TESTED,,[purchasing],,2,2025-11-28,15,LOW,General | [purchasing] | 2 deploy touches
CHP-3558,Contact: Leads,,1,0,DEPLOYED_TESTED,,,,1,2025-11-28,15,LOW,General | untagged | 1 deploy touches
CHP-3575,Task: Context Infopane,,1,0,DEPLOYED_TESTED,,,,2,2025-11-28,15,LOW,General | untagged | 2 deploy touches
CHP-3880,SR Task sync,,2,0,VERIFIED,,[backend],,0,2025-11-25,15,LOW,General | [backend] | 0 deploy touches
CHP-3677,New More Filters Design,,1,0,VERIFIED,,,,0,2025-11-06,15,LOW,General | untagged | 0 deploy touches
CHP-3712,External links route support,,1,0,VERIFIED,,[ui],,0,2025-11-06,15,LOW,General | [ui] | 0 deploy touches
CHP-939,Part tracker changes,,2,0,VERIFIED,,,,0,2025-11-05,15,LOW,General | untagged | 0 deploy touches
CHP-1071,Create Customer Industry report,,1,0,VERIFIED,,[data],,0,2025-11-05,15,LOW,General | [data] | 0 deploy touches
CHP-1849,Project - Part details,,1,0,VERIFIED,,,,0,2025-11-05,15,LOW,General | untagged | 0 deploy touches
CHP-3335,Dashboard: Update the toast notification when clicked,,1,0,VERIFIED,,,,0,2025-11-05,15,LOW,General | untagged | 0 deploy touches
CHP-79,Create Mapping,,1,0,VERIFIED,,,,0,2025-11-05,15,LOW,General | untagged | 0 deploy touches
CHP-814,Dashboard scroll animation,,1,0,VERIFIED,,,,0,2025-11-05,15,LOW,General | untagged | 0 deploy touches
CHP-1178,Setup fn-notification-common service,,2,0,VERIFIED,,[backend],,0,2025-10-31,15,LOW,General | [backend] | 0 deploy touches
CHP-1995,Create Coming Soon page,,2,0,VERIFIED,,,,0,2025-10-31,15,LOW,General | untagged | 0 deploy touches
CHP-2490,Generate User Friendly Ids for `accounts` and `contacts`,,2,0,VERIFIED,,"[backend, crm]",,0,2025-10-31,15,LOW,"General | [backend, crm] | 0 deploy touches"
